,name,slug_club,displayName,slug_player,status.lastFiveSo5Appearances,status.lastFiveSo5AverageScore,status.lastFifteenSo5Appearances,status.lastFifteenSo5AverageScore,status.playingStatus,position,score,level_score,mins_played,yellow_card,was_fouled,error_lead_to_shot,double_double,triple_double,triple_triple,poss_lost_ctrl,duel_lost,duel_won,big_chance_created,adjusted_total_att_assist,accurate_pass,successful_final_third_passes,ontarget_scoring_att,won_contest,pen_area_entries,penalty_kick_missed,big_chance_missed,saves,saved_ibox,good_high_claim,punches,dive_save,dive_catch,cross_not_claimed,six_second_violation,gk_smother,accurate_keeper_sweeper,goals,accurate_long_balls,missed_pass,three_goals_conceded,clean_sheet_60,penalty_save,fouls,goals_conceded,won_tackle,blocked_cross,outfielder_block,poss_won,interception_won,effective_clearance,long_pass_own_to_opp_success,penalty_conceded,goal_assist,assist_penalty_won,red_card,last_man_tackle,error_lead_to_goal,clearance_off_line,own_goals
46,AS Saint-Étienne,saint-etienne-saint-etienne,Bryan Djile,bryan-djile-nkou,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,AS Saint-Étienne,saint-etienne-saint-etienne,Denis Bouanga,denis-bouanga,5,45.56,11,39.1,regular,Forward,45.56,0.0,56.0,0.0,0.6,0.0,0.0,0.0,0.0,12.0,9.0,3.8,0.2,0.2,9.8,3.8,1.0,1.4,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
48,AS Saint-Étienne,saint-etienne-saint-etienne,El Dieye,el-hadji-dieye,1,23.8,4,23.75,not_playing,Midfielder,4.76,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,AS Saint-Étienne,saint-etienne-saint-etienne,Eliaquim Mangala,eliaquim-mangala,4,36.3,6,33.33333333333333,starter,Defender,29.04,0.0,62.6,0.6,0.0,0.0,0.0,0.0,0.0,5.0,2.6,1.6,0.0,0.0,27.8,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.2,0.0,0.0,0.0,1.0,1.4,0.4,0.4,0.4,3.6,1.4,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,AS Saint-Étienne,saint-etienne-saint-etienne,Enzo Crivelli,enzo-crivelli,1,19.7,5,25.91999999999999,not_playing,Forward,3.94,0.0,4.6,0.2,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,AS Saint-Étienne,saint-etienne-saint-etienne,Etienne Green,etienne-green,0,0.0,6,40.85,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,AS Saint-Étienne,saint-etienne-saint-etienne,Falaye Sacko,falaye-sacko,4,42.525,8,46.6125,starter,Defender,34.019999999999996,0.0,72.0,0.0,0.0,0.0,0.2,0.0,0.0,8.8,1.4,1.8,0.0,0.2,38.2,5.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.0,0.0,0.0,0.0,1.0,1.4,1.0,0.4,0.6,5.0,0.4,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,AS Saint-Étienne,saint-etienne-saint-etienne,Franck Sidibé,franck-sidibe,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,AS Saint-Étienne,saint-etienne-saint-etienne,Gabriel Silva,gabriel-moises-antunes-da-silva,0,0.0,6,30.98333333333333,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,AS Saint-Étienne,saint-etienne-saint-etienne,Harold Moukoudi,harold-moukoudi,2,47.35,4,55.325,substitute,Defender,18.939999999999998,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,1.6,0.4,0.4,13.8,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.4,1.8,0.6,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,AS Saint-Étienne,saint-etienne-saint-etienne,Joris Gnagnon,joris-gnagnon,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,AS Saint-Étienne,saint-etienne-saint-etienne,Lamine Ghezali,lamine-ghezali,0,0.0,1,27.5,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,AS Saint-Étienne,saint-etienne-saint-etienne,Louis Mouton,louis-mouton,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,AS Saint-Étienne,saint-etienne-saint-etienne,Lucas Calodat,lucas-calodat,0,0.0,1,23.2,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,AS Saint-Étienne,saint-etienne-saint-etienne,Lucas Gourna,lucas-gourna-douath,5,41.01999999999999,13,33.92307692307692,starter,Midfielder,41.019999999999996,0.0,59.2,0.0,0.4,0.0,0.2,0.0,0.0,4.6,1.8,2.6,0.0,0.4,28.8,8.4,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.4,0.0,0.0,0.0,0.6,1.0,0.4,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,AS Saint-Étienne,saint-etienne-saint-etienne,Lucas Llort,lucas-llort,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,AS Saint-Étienne,saint-etienne-saint-etienne,Mahdi Camara,mahdi-camara,4,54.425,13,49.27692307692307,starter,Midfielder,43.54,0.0,68.4,0.2,0.8,0.0,0.2,0.2,0.0,7.4,2.0,4.4,0.0,0.2,26.4,4.6,0.4,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,5.4,0.0,0.0,0.0,1.0,1.2,0.8,0.0,0.0,3.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,AS Saint-Étienne,saint-etienne-saint-etienne,Mathys Saban,mathys-saban,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,AS Saint-Étienne,saint-etienne-saint-etienne,Maxence Rivera,maxence-rivera,0,0.0,0,0.0,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,AS Saint-Étienne,saint-etienne-saint-etienne,Mickaël Nadé,mickael-nade,5,50.42,12,50.69999999999999,starter,Defender,50.42,0.0,90.0,0.0,0.0,0.0,0.0,0.2,0.0,10.8,3.6,5.8,0.0,0.0,36.0,5.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,9.4,0.0,0.2,0.0,1.4,1.4,0.8,0.6,0.2,8.4,2.8,3.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,AS Saint-Étienne,saint-etienne-saint-etienne,Miguel Trauco,miguel-angel-trauco-saavedra,1,34.6,6,40.88333333333333,not_playing,Defender,6.92,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.8,0.8,0.0,0.0,9.2,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.8,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,AS Saint-Étienne,saint-etienne-saint-etienne,Nabil Ouennas,nabil-ouennas,0,0.0,0,0.0,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,AS Saint-Étienne,saint-etienne-saint-etienne,Paul Bernardoni,paul-bernardoni,5,44.28,9,42.03333333333333,starter,Goalkeeper,44.28,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.6,0.8,0.2,0.6,0.0,0.0,0.0,0.6,1.0,0.0,5.2,13.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
69,AS Saint-Étienne,saint-etienne-saint-etienne,Romain Hamouma,romain-hamouma,4,46.725,7,41.97142857142857,substitute,Forward,37.38,0.0,25.0,0.0,0.6,0.0,0.0,0.0,0.0,4.8,2.2,1.4,0.2,0.2,7.8,4.8,0.2,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
70,AS Saint-Étienne,saint-etienne-saint-etienne,Ryad Boudebouz,ryad-boudebouz,5,49.01999999999999,14,51.73571428571428,starter,Midfielder,49.02,0.0,85.2,0.2,0.2,0.0,0.0,0.0,0.0,12.8,5.0,3.4,0.0,1.6,49.6,16.2,0.2,2.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4,8.0,0.0,0.0,0.0,0.4,1.4,0.2,0.0,0.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,AS Saint-Étienne,saint-etienne-saint-etienne,Sada Thioub,sada-thioub,5,42.68,7,39.62857142857142,starter,Forward,42.68,0.0,54.8,0.0,0.6,0.0,0.0,0.0,0.0,10.4,2.6,2.2,0.4,1.0,21.6,6.6,0.0,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
72,AS Saint-Étienne,saint-etienne-saint-etienne,Saidou Sow,saidou-sow-2002-07-04,0,0.0,5,46.72,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,AS Saint-Étienne,saint-etienne-saint-etienne,Timothée Kolodziejczak,timothee-kolodziejczak,5,52.12,14,46.63571428571428,starter,Defender,52.120000000000005,0.0,90.0,0.2,0.0,0.0,0.2,0.2,0.0,17.0,1.6,3.4,0.0,1.4,34.8,7.4,0.4,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.6,11.8,0.0,0.2,0.0,0.4,1.4,0.6,0.0,0.2,4.8,2.0,1.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,AS Saint-Étienne,saint-etienne-saint-etienne,Wahbi Khazri,wahbi-khazri,4,56.95,10,51.5,starter,Forward,45.56,0.0,70.2,0.0,1.2,0.0,0.2,0.0,0.0,14.4,5.4,4.2,0.2,0.8,12.4,5.6,1.0,1.0,4.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,AS Saint-Étienne,saint-etienne-saint-etienne,Yanis Lhéry,yanis-lhery,0,0.0,6,25.55,not_playing,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,AS Saint-Étienne,saint-etienne-saint-etienne,Yvan Neyou,yvan-neyou-noupa,0,0.0,3,32.33333333333333,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,AS Saint-Étienne,saint-etienne-saint-etienne,Yvann Maçon,yvann-macon,3,30.5,12,24.18333333333333,substitute,Defender,18.3,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.8,2.2,0.0,0.4,12.2,2.8,0.2,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.6,0.0,0.2,0.0,0.4,0.2,0.6,0.0,0.0,1.8,0.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,AS Saint-Étienne,saint-etienne-saint-etienne,Zaydou Youssouf,zaydou-youssouf,5,32.6,14,37.39285714285714,regular,Midfielder,32.6,0.0,46.4,0.2,0.8,0.0,0.0,0.0,0.0,6.0,3.4,3.4,0.0,0.2,16.0,3.4,0.4,0.8,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.6,0.0,0.0,0.0,1.0,1.2,0.4,0.0,0.0,4.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Angers Sporting Club de l'Ouest,angers-sco-angers,Abdoulaye Bamba,abdoulaye-bamba,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Angers Sporting Club de l'Ouest,angers-sco-angers,Angelo Fulgini,angelo-fulgini,5,55.66,14,49.28571428571428,starter,Midfielder,55.660000000000004,0.0,89.2,0.2,2.4,0.0,0.0,0.0,0.0,12.6,6.4,5.6,0.2,1.8,33.0,10.6,0.6,1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,4.8,0.0,0.0,0.0,1.2,2.0,0.8,0.0,0.0,3.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
81,Angers Sporting Club de l'Ouest,angers-sco-angers,Anthony Mandrea,anthony-mandrea,0,0.0,0,0.0,not_playing,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Angers Sporting Club de l'Ouest,angers-sco-angers,Azzedine Ounahi,azzedine-ounahi,4,30.75,10,38.72,regular,Midfielder,24.6,0.0,38.2,0.0,0.6,0.0,0.0,0.0,0.0,4.6,2.6,1.8,0.0,0.0,17.0,5.2,0.0,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,1.0,1.2,0.4,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Angers Sporting Club de l'Ouest,angers-sco-angers,Batista Mendy,batista-mendy,5,33.33999999999999,12,36.15833333333333,starter,Defender,33.339999999999996,0.0,89.4,0.4,0.0,0.0,0.4,0.0,0.0,11.4,3.0,3.6,0.0,0.4,50.2,5.0,0.2,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.4,0.0,0.0,0.0,2.0,2.0,1.4,0.0,0.0,8.0,0.8,1.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
84,Angers Sporting Club de l'Ouest,angers-sco-angers,Casimir Ninga,rodrigue-casimir-ninga,3,30.33333333333333,8,29.5,substitute,Forward,18.2,0.0,15.2,0.0,0.2,0.0,0.0,0.0,0.0,2.0,1.2,0.8,0.0,0.2,2.8,1.2,0.4,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Angers Sporting Club de l'Ouest,angers-sco-angers,Danijel Petković,danijel-petkovic,5,29.54,13,41.97692307692308,starter,Goalkeeper,29.54,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.8,7.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
86,Angers Sporting Club de l'Ouest,angers-sco-angers,Daylam Meddah,daylam-meddah,0,0.0,0,0.0,not_playing,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Angers Sporting Club de l'Ouest,angers-sco-angers,Enzo Ebosse,enzo-ebosse,3,33.76666666666666,4,35.675,regular,Defender,20.259999999999998,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.6,1.6,0.0,0.2,23.4,1.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.4,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,2.8,0.2,0.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Angers Sporting Club de l'Ouest,angers-sco-angers,Gueda Nadje,gueda-noah-nadje,1,24.5,1,24.5,not_playing,Forward,4.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Angers Sporting Club de l'Ouest,angers-sco-angers,Ismaël Traoré,ismael-traore,5,38.48,14,43.9,starter,Defender,38.480000000000004,0.0,84.8,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.8,2.4,0.0,0.0,45.4,2.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.8,0.0,0.0,0.0,0.6,1.4,0.4,0.0,0.4,7.2,1.8,2.0,5.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
90,Angers Sporting Club de l'Ouest,angers-sco-angers,Jason Mbock,jason-mbock,1,23.6,1,23.6,not_playing,Forward,4.720000000000001,0.0,3.2,0.2,0.4,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Angers Sporting Club de l'Ouest,angers-sco-angers,Jimmy Cabot,jimmy-cabot,4,41.35,13,46.31538461538461,regular,Midfielder,33.08,0.0,48.8,0.4,0.2,0.0,0.4,0.0,0.0,13.8,4.4,3.8,0.0,0.2,20.2,4.2,0.0,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.0,5.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Angers Sporting Club de l'Ouest,angers-sco-angers,Kevin Boma,kevin-boma,0,0.0,0,0.0,not_playing,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
